date,state,county,categoryId,categoryName,visitIndex,visitsAbove65Index,visitsBelow65Index,rank
2020-03-05,California,Alameda County,4bf58dd8d48988d16e941735,Fast Food Restaurants,95,97,95,6
2020-03-05,California,Alameda County,4bf58dd8d48988d163941735,Parks,107,85,107,7
2020-03-05,California,Alameda County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,102,78,103,8
2020-03-05,California,Alameda County,4f4533804b9074f6e4fb0105,Elementary Schools,97,108,96,9
2020-03-05,California,Alameda County,4bf58dd8d48988d1fd931735,Metro Stations,85,116,85,10
2020-03-05,California,Alameda County,4bf58dd8d48988d10f951735,Pharmacies,99,123,99,11
2020-03-05,California,Alameda County,4bf58dd8d48988d1c1941735,Mexican Restaurants,114,95,114,12
2020-03-05,California,Alameda County,4bf58dd8d48988d130941735,Buildings,99,98,99,13
2020-03-05,California,Alameda County,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),109,95,109,14
2020-03-05,California,Alameda County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,95,92,95,15
2020-03-05,California,Alameda County,4bf58dd8d48988d124951735,Automotive Shops,102,81,102,16
2020-03-05,California,Alameda County,4bf58dd8d48988d1fa931735,Hotels,105,94,105,17
2020-03-05,California,Alameda County,4bf58dd8d48988d13d941735,High Schools,105,99,105,18
2020-03-05,California,Alameda County,4d954b0ea243a5684a65b473,Convenience Stores,90,70,90,19
2020-03-05,California,Alameda County,4bf58dd8d48988d132941735,Churches,100,108,99,19
2020-03-05,California,Alameda County,4bf58dd8d48988d112951735,Hardware Stores,107,125,106,20
2020-03-05,California,Alameda County,4bf58dd8d48988d1ed931735,Airports,92,57,93,21
2020-03-05,California,Alameda County,4bf58dd8d48988d10a951735,Banks,110,83,111,22
2020-03-05,California,Alameda County,4bf58dd8d48988d1ae941735,Universities,93,55,93,23
2020-03-05,California,Alameda County,4bf58dd8d48988d176941735,Gyms,108,109,108,24
2020-03-05,California,Alameda County,4bf58dd8d48988d129951735,Train Stations,92,74,92,25
2020-03-05,California,Alameda County,52e816a6bcbc57f1066b7a54,Warehouse Stores,118,154,116,26
2020-03-05,California,Alameda County,4bf58dd8d48988d104941735,Medical Centers,98,66,99,27
2020-03-05,California,Alameda County,52f2ab2ebcbc57f1066b8b46,Supermarkets,103,81,103,28
2020-03-05,California,Alameda County,4bf58dd8d48988d196941735,Hospitals,98,86,99,29
2020-03-05,California,Alameda County,4bf58dd8d48988d177941735,Doctor's Offices,83,74,84,30
2020-03-05,California,Alameda County,4bf58dd8d48988d145941735,Chinese Restaurants,101,105,101,31
2020-03-05,California,Alameda County,4bf58dd8d48988d1ca941735,Pizza Places,98,62,99,32
2020-03-05,California,Alameda County,4bf58dd8d48988d16d941735,Cafￃﾩs,105,83,106,33
2020-03-05,California,Alameda County,4bf58dd8d48988d1eb931735,Airport Terminals,90,74,90,34
2020-03-05,California,Alameda County,4eb1c1623b7b52c0e1adc2ec,Auto Dealerships,117,114,117,35
2020-03-05,California,Alameda County,4bf58dd8d48988d186941735,Liquor Stores,110,93,111,36
2020-03-05,California,Alameda County,4bf58dd8d48988d14e941735,American Restaurants,101,114,100,37
2020-03-05,California,Alameda County,4bf58dd8d48988d13b941735,Schools,94,101,93,38
2020-03-05,California,Alameda County,4bf58dd8d48988d116941735,Bars,99,108,99,39
2020-03-05,California,Alameda County,4bf58dd8d48988d1c5941735,Sandwich Places,122,170,121,40
2020-03-05,California,Alameda County,4bf58dd8d48988d162941735,Other Great Outdoors,113,109,113,41
2020-03-05,California,Alameda County,4bf58dd8d48988d1e7941735,Playgrounds,104,66,105,42
2020-03-05,California,Alameda County,4bf58dd8d48988d126941735,Government Buildings,102,69,103,42
2020-03-05,California,Alameda County,4bf58dd8d48988d159941735,Trails,95,106,95,43
2020-03-05,California,Alameda County,4bf58dd8d48988d16a941735,Bakeries,91,56,92,44
2020-03-05,California,Alameda County,4c38df4de52ce0d596b336e1,Parking,96,80,96,45
2020-03-05,California,Alameda County,4bf58dd8d48988d110951735,Salons / Barbershops,98,128,97,46
2020-03-05,California,Alameda County,4bf58dd8d48988d16c941735,Burger Joints,94,65,95,47
2020-03-05,California,Alameda County,4bf58dd8d48988d172941735,Post Offices,107,121,106,48
2020-03-05,California,Alameda County,52e81612bcbc57f1066b7a0c,Bubble Tea Shops,102,101,102,49
2020-03-05,California,Alameda County,5032872391d4c4b30a586d64,EV Charging Stations,108,83,109,50
2020-03-05,California,Alameda County,4eb1bea83b7b6f98df247e06,Factories,107,86,108,51
2020-03-05,California,Alameda County,4bf58dd8d48988d178941735,Dentist's Offices,104,126,103,52
2020-03-05,California,Alameda County,4bf58dd8d48988d1f6941735,Department Stores,113,61,115,53
2020-03-05,California,Alameda County,4f4533814b9074f6e4fb0106,Middle Schools,96,75,96,54
2020-03-05,California,Alameda County,52dea92d3cf9994f4e043dbb,Discount Stores,112,68,114,55
2020-03-05,California,Alameda County,4bf58dd8d48988d14a941735,Vietnamese Restaurants,96,112,96,56
2020-03-05,California,Alameda County,4bf58dd8d48988d1e0941735,Harbors / Marinas,88,114,87,57
2020-03-05,California,Alameda County,50327c8591d4c4b30a586d5d,Breweries,95,59,96,58
2020-03-05,California,Alameda County,4bf58dd8d48988d120951735,Food Courts,92,42,94,59
2020-03-05,California,Alameda County,4bf58dd8d48988d1df941735,Bridges,98,119,97,60
2020-03-05,California,Alameda County,4bf58dd8d48988d103951735,Clothing Stores,97,74,98,61
2020-03-05,California,Alameda County,4bf58dd8d48988d1a2941735,Community Colleges,86,91,86,62
2020-03-05,California,Alameda County,4bf58dd8d48988d1f8941735,Furniture / Home Stores,99,124,98,62
2020-03-05,California,Alameda County,4bf58dd8d48988d161941735,Lakes,95,109,95,63
2020-03-05,California,Alameda County,4d4ae6fc7a7b7dea34424761,Fried Chicken Joints,88,75,88,64
2020-03-05,California,Alameda County,4bf58dd8d48988d149941735,Thai Restaurants,124,52,126,64
2020-03-05,California,Alameda County,4bf58dd8d48988d1c4941735,Restaurants,95,71,96,65
2020-03-05,California,Alameda County,4bf58dd8d48988d12f941735,Libraries,87,102,87,66
2020-03-05,California,Alameda County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,117,159,116,66
2020-03-05,California,Alameda County,4bf58dd8d48988d148941735,Donut Shops,109,145,108,66
2020-03-05,California,Alameda County,4bf58dd8d48988d143941735,Breakfast Spots,98,98,97,67
2020-03-05,California,Alameda County,4f04b1572fb6e1c99f3db0bf,Storage Facilities,108,119,108,67
2020-03-05,California,Alameda County,4bf58dd8d48988d10f941735,Indian Restaurants,97,58,98,68
2020-03-05,California,Alameda County,4bf58dd8d48988d1f0931735,Airport Gates,104,43,106,68
2020-03-05,California,Alameda County,4bf58dd8d48988d198941735,College Academic Buildings,84,127,83,68
2020-03-05,California,Alameda County,4f2a210c4b9023bd5841ed28,Housing Developments,128,139,128,69
2020-03-05,California,Alameda County,4bf58dd8d48988d1ff941735,Miscellaneous Shops,106,97,106,70
2020-03-05,California,Alameda County,52f2ab2ebcbc57f1066b8b1f,Shipping Stores,115,89,116,71
2020-03-06,California,Alameda County,4bf58dd8d48988d118951735,Grocery Stores,101,109,101,1
2020-03-06,California,Alameda County,4bf58dd8d48988d1fd941735,Shopping Malls,95,107,95,2
2020-03-06,California,Alameda County,4bf58dd8d48988d113951735,Gas Stations,100,88,100,3
2020-03-06,California,Alameda County,4bf58dd8d48988d16e941735,Fast Food Restaurants,99,85,99,4
2020-03-06,California,Alameda County,4bf58dd8d48988d1e0931735,Coffee Shops,102,103,102,5
2020-03-06,California,Alameda County,4bf58dd8d48988d163941735,Parks,103,104,103,6
2020-03-06,California,Alameda County,4bf58dd8d48988d124941735,Offices,94,107,94,7
2020-03-06,California,Alameda County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,107,145,106,8
2020-03-06,California,Alameda County,4f4533804b9074f6e4fb0105,Elementary Schools,99,104,99,9
2020-03-06,California,Alameda County,4bf58dd8d48988d1fd931735,Metro Stations,96,77,97,10
2020-03-06,California,Alameda County,4bf58dd8d48988d10f951735,Pharmacies,102,121,102,11
2020-03-06,California,Alameda County,4bf58dd8d48988d1c1941735,Mexican Restaurants,106,102,106,12
2020-03-06,California,Alameda County,4d954b0ea243a5684a65b473,Convenience Stores,109,125,109,13
2020-03-06,California,Alameda County,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),93,87,93,14
2020-03-06,California,Alameda County,4bf58dd8d48988d130941735,Buildings,98,101,98,15
2020-03-06,California,Alameda County,4bf58dd8d48988d124951735,Automotive Shops,96,92,96,16
2020-03-06,California,Alameda County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,97,115,97,17
2020-03-06,California,Alameda County,4bf58dd8d48988d10a951735,Banks,99,86,99,18
2020-03-06,California,Alameda County,4bf58dd8d48988d132941735,Churches,105,94,105,19
2020-03-06,California,Alameda County,4bf58dd8d48988d1fa931735,Hotels,84,70,84,20
2020-03-06,California,Alameda County,4bf58dd8d48988d1ed931735,Airports,92,73,92,21
2020-03-06,California,Alameda County,4bf58dd8d48988d13d941735,High Schools,93,97,93,22
2020-03-06,California,Alameda County,4bf58dd8d48988d112951735,Hardware Stores,108,83,109,23
2020-03-06,California,Alameda County,52f2ab2ebcbc57f1066b8b46,Supermarkets,98,120,98,24
2020-03-06,California,Alameda County,52e816a6bcbc57f1066b7a54,Warehouse Stores,114,96,115,25
2020-03-06,California,Alameda County,4bf58dd8d48988d145941735,Chinese Restaurants,97,70,98,26
2020-03-06,California,Alameda County,4bf58dd8d48988d1ca941735,Pizza Places,97,87,98,27
2020-03-06,California,Alameda County,4bf58dd8d48988d14e941735,American Restaurants,107,111,107,28
2020-03-06,California,Alameda County,4bf58dd8d48988d176941735,Gyms,102,88,102,29
2020-03-06,California,Alameda County,4bf58dd8d48988d177941735,Doctor's Offices,92,68,93,29
2020-03-06,California,Alameda County,4bf58dd8d48988d16d941735,Cafￃﾩs,112,97,113,30
2020-03-06,California,Alameda County,4bf58dd8d48988d129951735,Train Stations,95,83,96,31
2020-03-06,California,Alameda County,4bf58dd8d48988d116941735,Bars,96,74,97,32
2020-03-06,California,Alameda County,4bf58dd8d48988d196941735,Hospitals,117,125,117,32
2020-03-06,California,Alameda County,4bf58dd8d48988d1eb931735,Airport Terminals,94,45,95,33
2020-03-06,California,Alameda County,4bf58dd8d48988d104941735,Medical Centers,89,86,89,34
2020-03-06,California,Alameda County,4bf58dd8d48988d1ae941735,Universities,98,45,98,35
2020-03-06,California,Alameda County,4bf58dd8d48988d13b941735,Schools,101,110,101,36
2020-03-06,California,Alameda County,4c38df4de52ce0d596b336e1,Parking,119,98,120,37
2020-03-06,California,Alameda County,4bf58dd8d48988d159941735,Trails,103,92,104,38
2020-03-06,California,Alameda County,52e81612bcbc57f1066b7a0c,Bubble Tea Shops,113,98,113,39
2020-03-06,California,Alameda County,4bf58dd8d48988d186941735,Liquor Stores,94,105,94,40
2020-03-06,California,Alameda County,4bf58dd8d48988d16a941735,Bakeries,92,80,93,41
2020-03-06,California,Alameda County,4bf58dd8d48988d1e7941735,Playgrounds,116,105,116,42
2020-03-06,California,Alameda County,4eb1c1623b7b52c0e1adc2ec,Auto Dealerships,104,133,103,43
2020-03-06,California,Alameda County,4bf58dd8d48988d16c941735,Burger Joints,92,91,92,44
2020-03-06,California,Alameda County,4bf58dd8d48988d1c5941735,Sandwich Places,107,106,107,45
2020-03-06,California,Alameda County,4bf58dd8d48988d110951735,Salons / Barbershops,90,91,90,46
2020-03-06,California,Alameda County,4bf58dd8d48988d162941735,Other Great Outdoors,95,92,95,47
2020-03-06,California,Alameda County,4bf58dd8d48988d14a941735,Vietnamese Restaurants,115,85,116,48
2020-03-06,California,Alameda County,4bf58dd8d48988d126941735,Government Buildings,105,84,106,48
2020-03-06,California,Alameda County,4bf58dd8d48988d143941735,Breakfast Spots,118,91,118,49
2020-03-06,California,Alameda County,4bf58dd8d48988d172941735,Post Offices,94,68,95,50
2020-03-06,California,Alameda County,4bf58dd8d48988d1d2941735,Sushi Restaurants,98,83,99,51
2020-03-06,California,Alameda County,50327c8591d4c4b30a586d5d,Breweries,103,116,103,52
2020-03-06,California,Alameda County,4bf58dd8d48988d120951735,Food Courts,105,92,105,53
2020-03-06,California,Alameda County,4bf58dd8d48988d1f6941735,Department Stores,81,76,82,54
2020-03-06,California,Alameda County,4bf58dd8d48988d103951735,Clothing Stores,95,96,95,55
2020-03-06,California,Alameda County,4d4ae6fc7a7b7dea34424761,Fried Chicken Joints,96,103,96,56
2020-03-06,California,Alameda County,4bf58dd8d48988d1e0941735,Harbors / Marinas,95,82,95,57
2020-03-06,California,Alameda County,4bf58dd8d48988d1f8941735,Furniture / Home Stores,105,58,106,58
2020-03-06,California,Alameda County,4f4533814b9074f6e4fb0106,Middle Schools,96,123,96,58
2020-03-06,California,Alameda County,52dea92d3cf9994f4e043dbb,Discount Stores,96,55,98,59
2020-03-06,California,Alameda County,5032872391d4c4b30a586d64,EV Charging Stations,101,75,101,60
2020-03-06,California,Alameda County,4eb1bea83b7b6f98df247e06,Factories,99,72,99,61
2020-03-06,California,Alameda County,4bf58dd8d48988d149941735,Thai Restaurants,101,187,99,61
2020-03-06,California,Alameda County,4bf58dd8d48988d18b941735,Basketball Stadiums,341,405,341,62
2020-03-06,California,Alameda County,4bf58dd8d48988d10f941735,Indian Restaurants,87,97,87,63
2020-03-06,California,Alameda County,4bf58dd8d48988d178941735,Dentist's Offices,92,77,93,64
2020-03-06,California,Alameda County,4bf58dd8d48988d1c4941735,Restaurants,90,135,89,65
2020-03-06,California,Alameda County,4bf58dd8d48988d110941735,Italian Restaurants,90,62,91,66
2020-03-06,California,Alameda County,4bf58dd8d48988d148941735,Donut Shops,118,170,117,67
2020-03-06,California,Alameda County,4bf58dd8d48988d1f0931735,Airport Gates,97,46,99,68
2020-03-06,California,Alameda County,4f04b1572fb6e1c99f3db0bf,Storage Facilities,100,81,100,69
2020-03-06,California,Alameda County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,84,105,83,70
2020-03-06,California,Alameda County,4bf58dd8d48988d1e5931735,Music Venues,118,95,118,71
2020-03-06,California,Alameda County,4bf58dd8d48988d117941735,Beer Gardens,153,111,154,72
2020-03-06,California,Alameda County,4bf58dd8d48988d161941735,Lakes,92,91,92,72
2020-03-06,California,Alameda County,4bf58dd8d48988d113941735,Korean Restaurants,89,37,90,73
2020-03-06,California,Alameda County,4bf58dd8d48988d1df941735,Bridges,100,95,100,74
2020-03-06,California,Alameda County,4f04ae1f2fb6e1c99f3db0ba,Car Washes,92,62,93,74
2020-03-06,California,Alameda County,56aa371ce4b08b9a8d57356c,Beer Bars,178,88,179,75
2020-03-06,California,Alameda County,4bf58dd8d48988d1f2941735,Sporting Goods Shops,107,69,108,76
2020-03-06,California,Alameda County,4f2a210c4b9023bd5841ed28,Housing Developments,106,144,104,76
2020-03-06,California,Alameda County,4bf58dd8d48988d1cb941735,Food Trucks,109,77,109,76
2020-03-07,California,Alameda County,4bf58dd8d48988d1fd941735,Shopping Malls,98,94,98,1
2020-03-07,California,Alameda County,4bf58dd8d48988d118951735,Grocery Stores,101,85,101,2
2020-03-07,California,Alameda County,4bf58dd8d48988d113951735,Gas Stations,89,77,90,3
2020-03-07,California,Alameda County,4bf58dd8d48988d16e941735,Fast Food Restaurants,91,92,91,4
2020-03-07,California,Alameda County,4bf58dd8d48988d1e0931735,Coffee Shops,94,100,94,5
2020-03-07,California,Alameda County,4bf58dd8d48988d163941735,Parks,90,100,90,6
2020-03-07,California,Alameda County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,106,79,106,7
2020-03-07,California,Alameda County,4bf58dd8d48988d10f951735,Pharmacies,97,97,97,8
2020-03-07,California,Alameda County,4bf58dd8d48988d1c1941735,Mexican Restaurants,96,92,96,9
2020-03-07,California,Alameda County,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),95,131,95,10
2020-03-07,California,Alameda County,52f2ab2ebcbc57f1066b8b46,Supermarkets,100,99,100,11
2020-03-07,California,Alameda County,4bf58dd8d48988d112951735,Hardware Stores,96,73,96,12
2020-03-07,California,Alameda County,4bf58dd8d48988d132941735,Churches,88,82,88,13
2020-03-07,California,Alameda County,4bf58dd8d48988d1fa931735,Hotels,95,100,95,14
2020-03-07,California,Alameda County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,97,69,98,15
2020-03-07,California,Alameda County,4bf58dd8d48988d1ca941735,Pizza Places,106,126,105,16
2020-03-07,California,Alameda County,4d954b0ea243a5684a65b473,Convenience Stores,90,70,90,17
2020-03-07,California,Alameda County,52e816a6bcbc57f1066b7a54,Warehouse Stores,89,63,89,18
2020-03-07,California,Alameda County,4bf58dd8d48988d145941735,Chinese Restaurants,81,107,81,19
2020-03-07,California,Alameda County,4bf58dd8d48988d124951735,Automotive Shops,86,99,86,20
2020-03-07,California,Alameda County,4bf58dd8d48988d16a941735,Bakeries,102,93,103,21
2020-03-07,California,Alameda County,4bf58dd8d48988d1fd931735,Metro Stations,75,37,76,22
2020-03-07,California,Alameda County,4bf58dd8d48988d14e941735,American Restaurants,93,127,92,23
2020-03-07,California,Alameda County,4bf58dd8d48988d10a951735,Banks,86,69,87,24
2020-03-07,California,Alameda County,4bf58dd8d48988d1f6941735,Department Stores,102,122,101,25
2020-03-07,California,Alameda County,4bf58dd8d48988d103951735,Clothing Stores,89,73,89,26
2020-03-07,California,Alameda County,4f4533804b9074f6e4fb0105,Elementary Schools,100,108,100,27
2020-03-07,California,Alameda County,4bf58dd8d48988d143941735,Breakfast Spots,119,179,117,28
2020-03-07,California,Alameda County,4bf58dd8d48988d116941735,Bars,79,75,79,29
2020-03-07,California,Alameda County,4bf58dd8d48988d130941735,Buildings,93,108,93,30
2020-03-07,California,Alameda County,4bf58dd8d48988d16d941735,Cafￃﾩs,85,50,86,31
2020-03-07,California,Alameda County,4bf58dd8d48988d1ed931735,Airports,95,97,95,32
2020-03-07,California,Alameda County,4bf58dd8d48988d124941735,Offices,96,72,97,33
2020-03-07,California,Alameda County,4bf58dd8d48988d13d941735,High Schools,118,122,118,33
2020-03-07,California,Alameda County,4bf58dd8d48988d186941735,Liquor Stores,93,76,94,34
2020-03-07,California,Alameda County,4bf58dd8d48988d176941735,Gyms,95,89,95,35
2020-03-07,California,Alameda County,52e81612bcbc57f1066b7a0c,Bubble Tea Shops,84,84,84,36
2020-03-07,California,Alameda County,4bf58dd8d48988d1f8941735,Furniture / Home Stores,93,127,92,37
2020-03-07,California,Alameda County,52dea92d3cf9994f4e043dbb,Discount Stores,109,54,111,38
2020-03-07,California,Alameda County,4bf58dd8d48988d159941735,Trails,61,59,61,39
2020-03-07,California,Alameda County,4bf58dd8d48988d110951735,Salons / Barbershops,83,88,83,40
2020-03-07,California,Alameda County,4bf58dd8d48988d16c941735,Burger Joints,91,100,91,41
2020-03-07,California,Alameda County,4bf58dd8d48988d17f941735,Movie Theaters,105,54,106,42
